id,town,address,video,,,
014000023,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, ЧЕТВЪРТО ОСНОВНО У-ЩЕ ""СВ.СВ.КОЗМА И ДАМЯН"", УЛ.""ТОДОР КАБЛЕШКОВ"" №2",https://evideo.bg/pe202410/01.html#14000023,,,014000023
014000024,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, ЧЕТВЪРТО ОСНОВНО У-ЩЕ ""СВ.СВ.КОЗМА И ДАМЯН"", УЛ.""ТОДОР КАБЛЕШКОВ"" №2",https://evideo.bg/pe202410/01.html#14000024,,,014000024
014000025,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, ЧЕТВЪРТО ОСНОВНО У-ЩЕ ""СВ.СВ.КОЗМА И ДАМЯН"", УЛ.""ТОДОР КАБЛЕШКОВ"" №2",https://evideo.bg/pe202410/01.html#14000025,,,014000025
014000026,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, III ОСНОВНО У-ЩЕ""ХР.БОТЕВ"", УЛ.""МАЛАШЕВСКА"" №4",https://evideo.bg/pe202410/01.html#14000026,,,014000026
014000027,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, УЛ.""СЛАВЯНКА"" №1, ВХ.E",https://evideo.bg/pe202410/01.html#14000027,,,014000027
014000028,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, УЛ.""ПРЕСИЯН"" №13 А",https://evideo.bg/pe202410/01.html#14000028,,,014000028
014000029,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, УЛ.""ОСОГОВО"" № 5",https://evideo.bg/pe202410/01.html#14000029,,,014000029
014000030,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, III ОСНОВНО У-ЩЕ""ХР.БОТЕВ"", УЛ.""МАЛАШЕВСКА"" №4",https://evideo.bg/pe202410/01.html#14000030,,,014000030
014000031,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, III ОСНОВНО У-ЩЕ""ХР.БОТЕВ"", УЛ.""МАЛАШЕВСКА"" №4",https://evideo.bg/pe202410/01.html#14000031,,,014000031
014000032,С.ПЛОСКИ,"С.ПЛОСКИ, КЛУБ НА ПЕНСИОНЕРА",https://evideo.bg/pe202410/01.html#14000032,,,014000032
014000033,С.ВЪЛКОВО,"С.ВЪЛКОВО, БИВШЕ УЧИЛИЩЕ",https://evideo.bg/pe202410/01.html#14000033,,,014000033
014000034,С.СТРУМА,"С.СТРУМА, ЧИТАЛИЩЕ С.СТРУМА",https://evideo.bg/pe202410/01.html#14000034,,,014000034
014000035,С.ЛЕБНИЦА,"С.ЛЕБНИЦА, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#14000035,,,014000035
014000036,С.ЛИЛЯНОВО,"С.ЛИЛЯНОВО, КМЕТСТВО С.ЛИЛЯНОВО",https://evideo.bg/pe202410/01.html#14000036,,,014000036
014000037,С.ДЕБРЕНЕ,"С.ДЕБРЕНЕ, КМЕТСТВО С.ДЕБРЕНЕ",https://evideo.bg/pe202410/01.html#14000037,,,014000037
014000038,С.ПОЛЕНИЦА,"С.ПОЛЕНИЦА, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#14000038,,,014000038
014000039,С.ПОЛЕНИЦА,"С.ПОЛЕНИЦА, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#14000039,,,014000039
014000040,С.ДЖИГУРОВО,"С.ДЖИГУРОВО, ЧИТАЛИЩЕТО",https://evideo.bg/pe202410/01.html#14000040,,,014000040
014000041,С.ЛЕШНИЦА,"С.ЛЕШНИЦА, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#14000041,,,014000041
014000042,С.ДАМЯНИЦА,"С.ДАМЯНИЦА, ОУ ""СВ.СВ. КИРИЛ И МЕТОДИЙ""",https://evideo.bg/pe202410/01.html#14000042,,,014000042
014000043,С.ДАМЯНИЦА,"С.ДАМЯНИЦА, ОУ ""СВ.СВ. КИРИЛ И МЕТОДИЙ""",https://evideo.bg/pe202410/01.html#14000043,,,014000043
014000044,С.НОВО ДЕЛЧЕВО,"С.НОВО ДЕЛЧЕВО, ОУ ""ГОЦЕ ДЕЛЧЕВ""",https://evideo.bg/pe202410/01.html#14000044,,,014000044
014000045,С.НОВО ДЕЛЧЕВО,"С.НОВО ДЕЛЧЕВО, ОУ ""ГОЦЕ ДЕЛЧЕВ""",https://evideo.bg/pe202410/01.html#14000045,,,014000045
014000046,С.СКЛАВЕ,"С.СКЛАВЕ, ОУ ""БРАТЯ МИЛАДИНОВИ""",https://evideo.bg/pe202410/01.html#14000046,,,014000046
014000047,С.СКЛАВЕ,"С.СКЛАВЕ, ОУ ""БРАТЯ МИЛАДИНОВИ""",https://evideo.bg/pe202410/01.html#14000047,,,014000047
014000048,С.ЛАСКАРЕВО,"С.ЛАСКАРЕВО, КМЕТСТВОТО С.ЛАСКАРЕВО",https://evideo.bg/pe202410/01.html#14000048,,,014000048
014000049,С.ЛАДАРЕВО,"С.ЛАДАРЕВО, КМЕТСТВОТО С.ЛАДАРЕВО",https://evideo.bg/pe202410/01.html#14000049,,,014000049
014000050,С.СПАТОВО,"С.СПАТОВО, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#14000050,,,014000050
014000051,С.ХОТОВО,"С.ХОТОВО, ЧИТАЛИЩЕТО",https://evideo.bg/pe202410/01.html#14000051,,,014000051
014000052,С.ЛОЗЕНИЦА,"С.ЛОЗЕНИЦА, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#14000052,,,014000052
014000053,С.ЗОРНИЦА,"С.ЗОРНИЦА, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#14000053,,,014000053
014000054,С.ВИНОГРАДИ,"С.ВИНОГРАДИ, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#14000054,,,014000054
014000055,С.ХЪРСОВО,"С.ХЪРСОВО, ПЕНСИОНЕРСКИ КЛУБ",https://evideo.bg/pe202410/01.html#14000055,,,014000055
014000056,С.ЛЕВУНОВО,"С.ЛЕВУНОВО, РИТУАЛНА ЗАЛА",https://evideo.bg/pe202410/01.html#14000056,,,014000056
014000057,ГР.МЕЛНИК,"ГР.МЕЛНИК, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#14000057,,,014000057
014000058,С.КЪРЛАНОВО,"С.КЪРЛАНОВО, КМЕТСТВОТО С.КЪРЛАНОВО",https://evideo.bg/pe202410/01.html#14000058,,,014000058
014000059,С.КАТУНЦИ,"С.КАТУНЦИ, ОУ ""ХРИСТО БОТЕВ""",https://evideo.bg/pe202410/01.html#14000059,,,014000059
014000060,С.КАТУНЦИ,"С.КАТУНЦИ, ОУ ""ХРИСТО БОТЕВ""",https://evideo.bg/pe202410/01.html#14000060,,,014000060
014000061,С.ЯНОВО,"С.ЯНОВО, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#14000061,,,014000061
014000062,С.ПЕТРОВО,"С.ПЕТРОВО, ЧИТАЛИЩЕТО, С.ПЕТРОВО",https://evideo.bg/pe202410/01.html#14000062,,,014000062
014000063,С.КАЛИМАНЦИ,"С.КАЛИМАНЦИ, КМЕТСТВО С.КАЛИМАНЦИ",https://evideo.bg/pe202410/01.html#14000063,,,014000063
014000064,С.ГОРНО СПАНЧЕВО,"С.ГОРНО СПАНЧЕВО, МАГАЗИН НА РПК, С.ГОРНО СПАНЧЕВО",https://evideo.bg/pe202410/01.html#14000064,,,014000064
014000065,С.ПИРИН,"С.ПИРИН, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#14000065,,,014000065
014000066,С.ЧЕРЕШНИЦА,"С.ЧЕРЕШНИЦА, МАГАЗИН НА РПК С.ЧЕРЕШНИЦА",https://evideo.bg/pe202410/01.html#14000066,,,014000066
014000067,С.ВРАНЯ,"С.ВРАНЯ, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#14000067,,,014000067
014000068,С.НОВО ХОДЖОВО,"С.НОВО ХОДЖОВО, МАГАЗИН НА РПК",https://evideo.bg/pe202410/01.html#14000068,,,014000068
014200001,С.БОГОЛИН,"С.БОГОЛИН, ПЕНСИОНЕРСКИ КЛУБ",https://evideo.bg/pe202410/01.html#14200001,,,014200001
014200002,С.ВАКЛИНОВО,"С.ВАКЛИНОВО, БИБЛИОТЕКА, УЛ.""ПАРТИЗАНСКА""№1",https://evideo.bg/pe202410/01.html#14200002,,,014200002
014200003,С.ВАКЛИНОВО,"С.ВАКЛИНОВО, ПЕНСИОНЕРСКИ КЛУБ, УЛ.""БОР"" №1",https://evideo.bg/pe202410/01.html#14200003,,,014200003
014200004,С.ВЪЛКОСЕЛ,"С.ВЪЛКОСЕЛ, УЧИЛИЩЕ, УЛ.""ХР.БОТЕВ""№3",https://evideo.bg/pe202410/01.html#14200004,,,014200004
014200005,С.ВЪЛКОСЕЛ,"С.ВЪЛКОСЕЛ, УЧИЛИЩЕ, УЛ.""ХР.БОТЕВ""№3",https://evideo.bg/pe202410/01.html#14200005,,,014200005
014200006,С.ВЪЛКОСЕЛ,"С.ВЪЛКОСЕЛ, УЧИЛИЩЕ, УЛ.""ХР.БОТЕВ""№3",https://evideo.bg/pe202410/01.html#14200006,,,014200006
014200007,С.ГОДЕШЕВО,"С.ГОДЕШЕВО, ПОМЕЩЕНИЕ НА ПАРТЕРЕН ЕТАЖ КЪМ КМЕТСТВО, УЛ.""ГРЪНЧАРСКА""№40",https://evideo.bg/pe202410/01.html#14200007,,,014200007
014200008,С.ДОЛЕН,"С.ДОЛЕН, УЧИЛИЩЕТО",https://evideo.bg/pe202410/01.html#14200008,,,014200008
014200009,С.ЖИЖЕВО,"С.ЖИЖЕВО, УЧИЛИЩЕТО",https://evideo.bg/pe202410/01.html#14200009,,,014200009
014200010,С.КОЧАН,"С.КОЧАН, УЧИЛИЩЕ, УЛ.""СВИЛЕН РУСЕВ"" №1",https://evideo.bg/pe202410/01.html#14200010,,,014200010
014200011,С.КОЧАН,"С.КОЧАН, ЧИТАЛИЩЕ, УЛ.""ПРОЛЕТ"" №1",https://evideo.bg/pe202410/01.html#14200011,,,014200011
014200012,С.КОЧАН,"С.КОЧАН, КМЕТСТВО, УЛ.""ДИМИТЪР БЛАГОЕВ""№1",https://evideo.bg/pe202410/01.html#14200012,,,014200012
014200013,С.КРИБУЛ,"С.КРИБУЛ, ЧИТАЛИЩЕ",https://evideo.bg/pe202410/01.html#14200013,,,014200013
014200014,С.ОСИНА,"С.ОСИНА, УЧИЛИЩЕ",https://evideo.bg/pe202410/01.html#14200014,,,014200014
014200015,С.ПЛЕТЕНА,"С.ПЛЕТЕНА, ЧИТАЛИЩЕ, УЛ. ""ЗАБЪРДО"" № 1",https://evideo.bg/pe202410/01.html#14200015,,,014200015
014200016,С.ПЛЕТЕНА,"С.ПЛЕТЕНА, ЧИТАЛИЩЕ, УЛ. ""ГОРНА"" № 1",https://evideo.bg/pe202410/01.html#14200016,,,014200016
014200017,С.САТОВЧА,"С.САТОВЧА, УЧИЛИЩЕ, УЛ.""КИРИЛ И МЕТОДИ"" №14",https://evideo.bg/pe202410/01.html#14200017,,,014200017
014200018,С.САТОВЧА,"С.САТОВЧА, УЧИЛИЩЕ, УЛ.""КИРИЛ И МЕТОДИ"" №14",https://evideo.bg/pe202410/01.html#14200018,,,014200018
014200019,С.СЛАЩЕН,"С.СЛАЩЕН, УЧИЛИЩЕ, УЛ.""Г.ДЕЛЧЕВ"" №2",https://evideo.bg/pe202410/01.html#14200019,,,014200019
014200020,С.СЛАЩЕН,"С.СЛАЩЕН, УЧИЛИЩЕ, УЛ.""Г.ДЕЛЧЕВ"" №2",https://evideo.bg/pe202410/01.html#14200020,,,014200020
014200021,С.ТУХОВИЩА,"С.ТУХОВИЩА, УЧИЛИЩЕТО",https://evideo.bg/pe202410/01.html#14200021,,,014200021
014200022,С.ФЪРГОВО,"С.ФЪРГОВО, УЧИЛИЩЕТО",https://evideo.bg/pe202410/01.html#14200022,,,014200022
014400001,ГР.СИМИТЛИ,"ГР.СИМИТЛИ, ОДЗ ""РАДОСТ"" ФИЛИАЛ ""ЯН БИБИЯН"", УЛ.""Г.ДИМИТРОВ"" № 47",https://evideo.bg/pe202410/01.html#14400001,,,014400001
014400002,ГР.СИМИТЛИ,"ГР.СИМИТЛИ, ОДЗ ""РАДОСТ"" ФИЛИАЛ ""ЯН БИБИЯН"", УЛ.""Г.ДИМИТРОВ"" № 47",https://evideo.bg/pe202410/01.html#14400002,,,014400002
014400003,ГР.СИМИТЛИ,"ГР.СИМИТЛИ, УЧИЛИЩЕ ""СВ.СВ. КИРИЛ И МЕТОДИ"",УЛ.""ХР.БОТЕВ"" №38, ЦЕНТРАЛЕН ВХОД",https://evideo.bg/pe202410/01.html#14400003,,,014400003
014400004,ГР.СИМИТЛИ,"ГР.СИМИТЛИ, УЧИЛИЩЕ ""СВ.СВ. КИРИЛ И МЕТОДИ"", УЛ.""ХР.БОТЕВ"" №38, ЗАПАДЕН ВХОД",https://evideo.bg/pe202410/01.html#14400004,,,014400004
014400005,ГР.СИМИТЛИ,"ГР.СИМИТЛИ, ЧИТАЛИЩЕ ""СВ.КЛИМЕНТ ОХРИДСКИ"", УЛ.""ХР.БОТЕВ"" №34",https://evideo.bg/pe202410/01.html#14400005,,,014400005
014400006,ГР.СИМИТЛИ,"ГР.СИМИТЛИ, ПАНСИОНА НА СОУ ""СВ.СВ. КИРИЛ И МЕТОДИ"", УЛ. ""Г. ДИМИТРОВ"" № 27",https://evideo.bg/pe202410/01.html#14400006,,,014400006
014400007,ГР.СИМИТЛИ,"ГР.СИМИТЛИ, СТАДИОН, УЛ. ""ДАМЕ ГРУЕВ"" № 2",https://evideo.bg/pe202410/01.html#14400007,,,014400007
014400008,ГР.СИМИТЛИ,"ГР.СИМИТЛИ, ДНЕВЕН ЦЕНТЪР ЗА ВЪЗРАСТНИ ХОРА С УВРЕЖДАНИЯ, УЛ. ""СЕПТЕМВРИЙСКА"" № 17",https://evideo.bg/pe202410/01.html#14400008,,,014400008
014400009,ГР.СИМИТЛИ,"ГР.СИМИТЛИ, ДНЕВЕН ЦЕНТЪР ЗА ДЕЦА И МЛАДЕЖИ С УВРЕЖДАНИЯ, УЛ. ""СЛАВЯНСКА""",https://evideo.bg/pe202410/01.html#14400009,,,014400009
014400010,С.БРЕЖАНИ,"С.БРЕЖАНИ, ЧИТАЛИЩЕ",https://evideo.bg/pe202410/01.html#14400010,,,014400010
014400011,С.БРЕЖАНИ,"С.БРЕЖАНИ, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#14400011,,,014400011
014400012,С.ДОЛНО ОСЕНОВО,"С.ДОЛНО ОСЕНОВО, СГРАДАТА НА ГОРСКОТО",https://evideo.bg/pe202410/01.html#14400012,,,014400012
014400013,С.ДОЛНО ОСЕНОВО,"С.ДОЛНО ОСЕНОВО, КМЕТСТВО - I ЕТАЖ",https://evideo.bg/pe202410/01.html#14400013,,,014400013
014400014,С.ГРАДЕВО,"С.ГРАДЕВО, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#14400014,,,014400014
014400015,С.ЖЕЛЕЗНИЦА,"С.ЖЕЛЕЗНИЦА, ЧИТАЛИЩЕ",https://evideo.bg/pe202410/01.html#14400015,,,014400015
014400016,С.СУШИЦА,"С.СУШИЦА, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#14400016,,,014400016
014400017,С.КРУПНИК,"С.КРУПНИК, УЧИЛИЩЕ ""СВ.СВ. КИРИЛ И МЕТОДИЙ""",https://evideo.bg/pe202410/01.html#14400017,,,014400017
014400018,С.КРУПНИК,"С.КРУПНИК, ЧИТАЛИЩЕ",https://evideo.bg/pe202410/01.html#14400018,,,014400018
014400019,С.КРУПНИК,"С.КРУПНИК, УЛ. ""ГЕОРГИ ДИМИТРОВ"" № 2",https://evideo.bg/pe202410/01.html#14400019,,,014400019
014400020,С.МЕЧКУЛ,"С.МЕЧКУЛ, КМЕТСТВО",https://evideo.bg/pe202410/01.html#14400020,,,014400020
014400021,С.ПОЛЕНА,"С.ПОЛЕНА, КМЕТСТВО",https://evideo.bg/pe202410/01.html#14400021,,,014400021
014400022,С.ПОЛЕТО,"С.ПОЛЕТО, КМЕТСТВО",https://evideo.bg/pe202410/01.html#14400022,,,014400022
014400023,С.РАКИТНА,"С.РАКИТНА, КМЕТСТВО",https://evideo.bg/pe202410/01.html#14400023,,,014400023
014400024,С.СЕНОКОС,"С.СЕНОКОС, КМЕТСТВО",https://evideo.bg/pe202410/01.html#14400024,,,014400024
014400025,С.ЧЕРНИЧЕ,"С.ЧЕРНИЧЕ, КМЕТСТВО",https://evideo.bg/pe202410/01.html#14400025,,,014400025
014400026,С.ЧЕРНИЧЕ,"С.ЧЕРНИЧЕ, СПОРТЕН КЛУБ - КМЕТСТВО",https://evideo.bg/pe202410/01.html#14400026,,,014400026
014900001,С.СТРУМЯНИ,"С.СТРУМЯНИ, ЧИТАЛИЩЕ ""БУДИТЕЛ"" /1 ЕТАЖ/, ПЛ.""7-МИ АПРИЛ"" №2",https://evideo.bg/pe202410/01.html#14900001,,,014900001
014900002,С.СТРУМЯНИ,"С.СТРУМЯНИ, ПЕНСИОНЕРСКИ КЛУБ, УЛ.""СВ.СВ.КИРИЛ И МЕТОДИЙ"" №3",https://evideo.bg/pe202410/01.html#14900002,,,014900002
014900003,С.МИКРЕВО,"С.МИКРЕВО, ЧИТАЛИЩЕ ""БРАТЯ МИЛАДИНОВИ"" /1 ЕТАЖ/, УЛ.""БЕРОВО"" №8",https://evideo.bg/pe202410/01.html#14900003,,,014900003
014900004,С.МИКРЕВО,"С.МИКРЕВО, КМЕТСТВО, УЛ.""ФЕНИКС"" №1",https://evideo.bg/pe202410/01.html#14900004,,,014900004
014900005,С.МИКРЕВО,"С.МИКРЕВО, СОУ ""ПАИСИЙ ХИЛЕНДАРСКИ""- 1 ЕТАЖ, УЛ.""БУДИТЕЛ"" №1-ИЗТОЧЕН ВХОД",https://evideo.bg/pe202410/01.html#14900005,,,014900005
014900006,С.МИКРЕВО,"С.МИКРЕВО, СОУ ""ПАИСИЙ ХИЛЕНДАРСКИ""- 1 ЕТАЖ, УЛ.""6-ТИ СЕПТЕМВРИ""-СЕВЕРЕН ВХОД",https://evideo.bg/pe202410/01.html#14900006,,,014900006
014900007,С.ИЛИНДЕНЦИ,"С.ИЛИНДЕНЦИ, ПЕНСИОНЕРСКИ КЛУБ, УЛ.""БЕЛИЦА"" №13",https://evideo.bg/pe202410/01.html#14900007,,,014900007
014900008,С.ИЛИНДЕНЦИ,"С.ИЛИНДЕНЦИ, СГРАДА НА БИВШО ЧИТАЛИЩЕ, УЛ.""БЕЛИЦА"" №8",https://evideo.bg/pe202410/01.html#14900008,,,014900008
014900009,С.ГОРНА КРУШИЦА,"С.ГОРНА КРУШИЦА, КМЕТСТВО /1 ЕТАЖ/",https://evideo.bg/pe202410/01.html#14900009,,,014900009
014900010,С.КАМЕНИЦА,"С.КАМЕНИЦА, КМЕТСТВО /2 ЕТАЖ/",https://evideo.bg/pe202410/01.html#14900010,,,014900010
014900011,С.ДРАКАТА,"С.ДРАКАТА, КМЕТСТВО /1 ЕТАЖ/",https://evideo.bg/pe202410/01.html#14900011,,,014900011
014900012,С.ГОРЕМЕ,"С.ГОРЕМЕ, КМЕТСТВО /2 ЕТАЖ/",https://evideo.bg/pe202410/01.html#14900012,,,014900012
014900013,С.ИГРАЛИЩЕ,"С.ИГРАЛИЩЕ, КМЕТСТВО /1 ЕТАЖ/",https://evideo.bg/pe202410/01.html#14900013,,,014900013
014900014,С.НИКУДИН,"С.НИКУДИН, КМЕТСТВО /1 ЕТАЖ/",https://evideo.bg/pe202410/01.html#14900014,,,014900014
014900015,С.ЦАПАРЕВО,"С.ЦАПАРЕВО, ЧИТАЛИЩЕ /1 ЕТАЖ/",https://evideo.bg/pe202410/01.html#14900015,,,014900015
014900016,С.ДОБРИ ЛАКИ,"С.ДОБРИ ЛАКИ, УЧИЛИЩЕ /1 ЕТАЖ/",https://evideo.bg/pe202410/01.html#14900016,,,014900016
014900017,С.РАЗДОЛ,"С.РАЗДОЛ, КМЕТСТВО /1 ЕТАЖ/",https://evideo.bg/pe202410/01.html#14900017,,,014900017
015200001,ГР.ХАДЖИДИМОВО,"ГР.ХАДЖИДИМОВО, ПЕНСИОНЕРСКИ КЛУБ /1 ЕТАЖ/, УЛ. ""МЕСТА"" № 37",https://evideo.bg/pe202410/01.html#15200001,,,015200001
015200002,ГР.ХАДЖИДИМОВО,"ГР.ХАДЖИДИМОВО, ЗАСЕДАТЕЛНА ЗАЛА В ОБА /1 ЕТАЖ/, УЛ. ""ДИМО ХАДЖИДИМОВ"" № 46",https://evideo.bg/pe202410/01.html#15200002,,,015200002
015200003,ГР.ХАДЖИДИМОВО,"ГР.ХАДЖИДИМОВО, ПЕНСИОНЕРСКИ КЛУБ /1 ЕТАЖ/, УЛ. ""ПРОГРЕС"" № 10",https://evideo.bg/pe202410/01.html#15200003,,,015200003
015200004,С.БЛАТСКА,"С.БЛАТСКА, ЧИТАЛИЩЕ /1 ЕТАЖ/",https://evideo.bg/pe202410/01.html#15200004,,,015200004
015200005,С.ПЕТРЕЛИК,"С.ПЕТРЕЛИК, КМЕТСТВО",https://evideo.bg/pe202410/01.html#15200005,,,015200005
015200006,С.ТЕПЛЕН,"С.ТЕПЛЕН, КМЕТСТВО",https://evideo.bg/pe202410/01.html#15200006,,,015200006
015200007,С.БЕСЛЕН,"С.БЕСЛЕН, КМЕТСТВО",https://evideo.bg/pe202410/01.html#15200007,,,015200007
015200008,С.САДОВО,"С.САДОВО, ПЕНСИОНЕРСКИ КЛУБ",https://evideo.bg/pe202410/01.html#15200008,,,015200008
015200009,С.ГАЙТАНИНОВО,"С.ГАЙТАНИНОВО, КМЕТСТВО",https://evideo.bg/pe202410/01.html#15200009,,,015200009
015200010,С.НОВА ЛОВЧА,"С.НОВА ЛОВЧА, КМЕТСТВО В СЕЛО НОВА ЛОВЧА",https://evideo.bg/pe202410/01.html#15200010,,,015200010
015200011,С.КОПРИВЛЕН,"С.КОПРИВЛЕН, ОСНОВНО УЧИЛИЩЕ ""НИКОЛА ВАПЦАРОВ"" /1 ЕТАЖ/",https://evideo.bg/pe202410/01.html#15200011,,,015200011
015200012,С.КОПРИВЛЕН,"С.КОПРИВЛЕН, ОСНОВНО УЧИЛИЩЕ ""НИКОЛА ВАПЦАРОВ"" /1 ЕТАЖ/",https://evideo.bg/pe202410/01.html#15200012,,,015200012
015200013,С.АБЛАНИЦА,"С.АБЛАНИЦА, СУ ""ПАИСИЙ ХИЛЕНДАРСКИ"" /1 ЕТАЖ/",https://evideo.bg/pe202410/01.html#15200013,,,015200013
015200014,С.АБЛАНИЦА,"С.АБЛАНИЦА, ПЕНСИОНЕРСКИ КЛУБ",https://evideo.bg/pe202410/01.html#15200014,,,015200014
015200015,С.АБЛАНИЦА,"С.АБЛАНИЦА, ОСНОВНА СГРАДА КЪМ СУ ""ПАИСИЙ ХИЛЕНДАРСКИ"" /1 ЕТАЖ/",https://evideo.bg/pe202410/01.html#15200015,,,015200015
015200016,С.ИЛИНДЕН,"С.ИЛИНДЕН, ОБЩОСЕЛСКИ КЛУБ",https://evideo.bg/pe202410/01.html#15200016,,,015200016
015200017,С.ЛЪКИ,"С.ЛЪКИ, ПЕНСИОНЕРСКИ КЛУБ",https://evideo.bg/pe202410/01.html#15200017,,,015200017
015200018,С.ТЕШОВО,"С.ТЕШОВО, КИЛИЙНОТО УЧИЛИЩЕ",https://evideo.bg/pe202410/01.html#15200018,,,015200018
015200019,С.НОВО ЛЕСКИ,"С.НОВО ЛЕСКИ, УЧИЛИЩЕ ""ХРИСТО БОТЕВ"" /1 ЕТАЖ/",https://evideo.bg/pe202410/01.html#15200019,,,015200019
015300001,ГР.ЯКОРУДА,"ГР.ЯКОРУДА, ПРОФЕСИОНАЛНА ГИМНАЗИЯ ""П.Р.СЛАВЕЙКОВ"", УЛ.""ЦАР БОРИС ІІІ""№072",https://evideo.bg/pe202410/01.html#15300001,,,015300001
015300002,ГР.ЯКОРУДА,"ГР.ЯКОРУДА, СУ""СВ. СВ. КИРИЛ И МЕТОДИЙ"" , УЛ. ""СВ. СВ. КИРИЛ И МЕТОДИЙ"" №41",https://evideo.bg/pe202410/01.html#15300002,,,015300002
015300003,ГР.ЯКОРУДА,"ГР.ЯКОРУДА, РИТУАЛНА ЗАЛА, УЛ. ""ЦАР БОРИС III"" №122",https://evideo.bg/pe202410/01.html#15300003,,,015300003
015300004,ГР.ЯКОРУДА,"ГР.ЯКОРУДА, СПОРТНА ЗАЛА, УЛ. ""СВ. СВ. КИРИЛ И МЕТОДИЙ"" №59",https://evideo.bg/pe202410/01.html#15300004,,,015300004
015300005,ГР.ЯКОРУДА,"ГР.ЯКОРУДА, МЛАДЕЖКИ ДОМ, УЛ. ""ЦАР БОРИС III"" №148 - 154",https://evideo.bg/pe202410/01.html#15300005,,,015300005
015300006,ГР.ЯКОРУДА,"ГР.ЯКОРУДА, ЧИТАЛИЩЕ""СВЕТЛИНА"" - ГРИМЬОРНА, УЛ. ""ЦАР БОРИС III"" №111",https://evideo.bg/pe202410/01.html#15300006,,,015300006
015300007,ГР.ЯКОРУДА,"ГР.ЯКОРУДА, ЧИТАЛИЩЕ ""СВЕТЛИНА"" - МАЛЪК ЧИТАЛИЩЕН САЛОН, УЛ. ""ЦАР БОРИС III"" №111",https://evideo.bg/pe202410/01.html#15300007,,,015300007
015300008,С.АВРАМОВО,"С.АВРАМОВО, СГРАДАТА НА ДЕТСКАТА ГРАДИНА",https://evideo.bg/pe202410/01.html#15300008,,,015300008
015300009,С.БЕЛ КАМЕН,"С.БЕЛ КАМЕН, КМЕТСТВО",https://evideo.bg/pe202410/01.html#15300009,,,015300009
015300010,С.СМОЛЕВО,"С.СМОЛЕВО, КМЕТСТВО",https://evideo.bg/pe202410/01.html#15300010,,,015300010
015300011,С.КОНАРСКО,"С.КОНАРСКО, КМЕТСТВО",https://evideo.bg/pe202410/01.html#15300011,,,015300011
015300012,С.БУНЦЕВО,"С.БУНЦЕВО, КМЕТСТВО",https://evideo.bg/pe202410/01.html#15300012,,,015300012
015300013,С.ЧЕРНА МЕСТА,"С.ЧЕРНА МЕСТА, КМЕТСТВО",https://evideo.bg/pe202410/01.html#15300013,,,015300013
015300014,С.ЮРУКОВО,"С.ЮРУКОВО, КМЕТСТВО",https://evideo.bg/pe202410/01.html#15300014,,,015300014
